,DATA_RILEVAZIONE,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO
391,2019-01-27,1491.59,1436.28,656.96,1282.07,898.38,448.56,1.49159,1.43628,0.65696,1.28207,0.89838,0.44856
392,2019-01-28,1494.5,1440.68,656.12,1288.7,901.38,453.78,1.4945,1.44068,0.65612,1.2887,0.90138,0.45377999999999996
393,2019-01-29,1494.5,1440.68,656.12,1288.7,901.38,453.78,1.4945,1.44068,0.65612,1.2887,0.90138,0.45377999999999996
394,2019-01-30,1494.5,1440.68,656.12,1288.7,901.38,453.78,1.4945,1.44068,0.65612,1.2887,0.90138,0.45377999999999996
395,2019-01-31,1494.5,1440.68,656.12,1288.7,901.38,453.78,1.4945,1.44068,0.65612,1.2887,0.90138,0.45377999999999996
396,2019-02-01,1494.5,1440.68,656.12,1288.7,901.38,453.78,1.4945,1.44068,0.65612,1.2887,0.90138,0.45377999999999996
397,2019-02-02,1494.5,1440.68,656.12,1288.7,901.38,453.78,1.4945,1.44068,0.65612,1.2887,0.90138,0.45377999999999996
398,2019-02-03,1494.5,1440.68,656.12,1288.7,901.38,453.78,1.4945,1.44068,0.65612,1.2887,0.90138,0.45377999999999996
399,2019-02-04,1499.38,1445.62,655.23,1279.0,849.0,461.56,1.4993800000000002,1.44562,0.65523,1.279,0.849,0.46156
400,2019-02-05,1499.38,1445.62,655.23,1279.0,849.0,461.56,1.4993800000000002,1.44562,0.65523,1.279,0.849,0.46156
401,2019-02-06,1499.38,1445.62,655.23,1279.0,849.0,461.56,1.4993800000000002,1.44562,0.65523,1.279,0.849,0.46156
402,2019-02-07,1499.38,1445.62,655.23,1279.0,849.0,461.56,1.4993800000000002,1.44562,0.65523,1.279,0.849,0.46156
403,2019-02-08,1499.38,1445.62,655.23,1279.0,849.0,461.56,1.4993800000000002,1.44562,0.65523,1.279,0.849,0.46156
404,2019-02-09,1499.38,1445.62,655.23,1279.0,849.0,461.56,1.4993800000000002,1.44562,0.65523,1.279,0.849,0.46156
405,2019-02-10,1499.38,1445.62,655.23,1279.0,849.0,461.56,1.4993800000000002,1.44562,0.65523,1.279,0.849,0.46156
406,2019-02-11,1508.24,1451.68,657.94,1283.11,866.89,465.56,1.50824,1.45168,0.6579400000000001,1.28311,0.8668899999999999,0.46556000000000003
407,2019-02-12,1508.24,1451.68,657.94,1283.11,866.89,465.56,1.50824,1.45168,0.6579400000000001,1.28311,0.8668899999999999,0.46556000000000003
408,2019-02-13,1508.24,1451.68,657.94,1283.11,866.89,465.56,1.50824,1.45168,0.6579400000000001,1.28311,0.8668899999999999,0.46556000000000003
409,2019-02-14,1508.24,1451.68,657.94,1283.11,866.89,465.56,1.50824,1.45168,0.6579400000000001,1.28311,0.8668899999999999,0.46556000000000003
410,2019-02-15,1508.24,1451.68,657.94,1283.11,866.89,465.56,1.50824,1.45168,0.6579400000000001,1.28311,0.8668899999999999,0.46556000000000003
411,2019-02-16,1508.24,1451.68,657.94,1283.11,866.89,465.56,1.50824,1.45168,0.6579400000000001,1.28311,0.8668899999999999,0.46556000000000003
412,2019-02-17,1508.24,1451.68,657.94,1283.11,866.89,465.56,1.50824,1.45168,0.6579400000000001,1.28311,0.8668899999999999,0.46556000000000003
413,2019-02-18,1517.76,1461.93,658.57,1298.72,870.6,481.33,1.51776,1.4619300000000002,0.6585700000000001,1.29872,0.8706,0.48133
414,2019-02-19,1517.76,1461.93,658.57,1298.72,870.6,481.33,1.51776,1.4619300000000002,0.6585700000000001,1.29872,0.8706,0.48133
415,2019-02-20,1517.76,1461.93,658.57,1298.72,870.6,481.33,1.51776,1.4619300000000002,0.6585700000000001,1.29872,0.8706,0.48133
416,2019-02-21,1517.76,1461.93,658.57,1298.72,870.6,481.33,1.51776,1.4619300000000002,0.6585700000000001,1.29872,0.8706,0.48133
417,2019-02-22,1517.76,1461.93,658.57,1298.72,870.6,481.33,1.51776,1.4619300000000002,0.6585700000000001,1.29872,0.8706,0.48133
418,2019-02-23,1517.76,1461.93,658.57,1298.72,870.6,481.33,1.51776,1.4619300000000002,0.6585700000000001,1.29872,0.8706,0.48133
419,2019-02-24,1517.76,1461.93,658.57,1298.72,870.6,481.33,1.51776,1.4619300000000002,0.6585700000000001,1.29872,0.8706,0.48133
420,2019-02-25,1534.68,1479.85,657.65,1306.38,870.9,488.88,1.53468,1.4798499999999999,0.65765,1.30638,0.8709,0.48888
421,2019-02-26,1534.68,1479.85,657.65,1306.38,870.9,488.88,1.53468,1.4798499999999999,0.65765,1.30638,0.8709,0.48888
422,2019-02-27,1534.68,1479.85,657.65,1306.38,870.9,488.88,1.53468,1.4798499999999999,0.65765,1.30638,0.8709,0.48888
423,2019-02-28,1534.68,1479.85,657.65,1306.38,870.9,488.88,1.53468,1.4798499999999999,0.65765,1.30638,0.8709,0.48888
424,2019-03-01,1534.68,1479.85,657.65,1306.38,870.9,488.88,1.53468,1.4798499999999999,0.65765,1.30638,0.8709,0.48888
425,2019-03-02,1534.68,1479.85,657.65,1306.38,870.9,488.88,1.53468,1.4798499999999999,0.65765,1.30638,0.8709,0.48888
426,2019-03-03,1534.68,1479.85,657.65,1306.38,870.9,488.88,1.53468,1.4798499999999999,0.65765,1.30638,0.8709,0.48888
427,2019-03-04,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
428,2019-03-05,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
429,2019-03-06,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
430,2019-03-07,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
431,2019-03-08,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
432,2019-03-09,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
433,2019-03-10,1542.33,1486.87,657.77,1305.72,872.6,484.0,1.54233,1.48687,0.65777,1.30572,0.8726,0.484
434,2019-03-11,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
435,2019-03-12,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
436,2019-03-13,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
437,2019-03-14,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
438,2019-03-15,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
439,2019-03-16,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
440,2019-03-17,1548.72,1493.17,655.47,1310.07,877.7,487.25,1.54872,1.49317,0.65547,1.3100699999999998,0.8777,0.48725
441,2019-03-18,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
442,2019-03-19,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
443,2019-03-20,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
444,2019-03-21,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
445,2019-03-22,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
446,2019-03-23,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
447,2019-03-24,1554.03,1496.38,655.33,1310.76,861.2,495.44,1.55403,1.49638,0.6553300000000001,1.31076,0.8612000000000001,0.49544
448,2019-03-25,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
449,2019-03-26,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
450,2019-03-27,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
451,2019-03-28,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
452,2019-03-29,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
453,2019-03-30,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
454,2019-03-31,1562.82,1497.19,656.03,1307.34,859.5,490.22,1.5628199999999999,1.49719,0.65603,1.30734,0.8595,0.49022000000000004
455,2019-04-01,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
456,2019-04-02,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
457,2019-04-03,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
458,2019-04-04,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
459,2019-04-05,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
460,2019-04-06,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
461,2019-04-07,1573.56,1497.71,656.4,1308.83,859.3,490.78,1.5735599999999998,1.49771,0.6564,1.30883,0.8593,0.49078
462,2019-04-08,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
463,2019-04-09,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
464,2019-04-10,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
465,2019-04-11,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
466,2019-04-12,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
467,2019-04-13,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
468,2019-04-14,1588.6,1499.16,653.92,1316.55,862.0,496.56,1.5886,1.49916,0.65392,1.3165499999999999,0.862,0.49656
469,2019-04-15,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
470,2019-04-16,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
471,2019-04-17,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
472,2019-04-18,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
473,2019-04-19,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
474,2019-04-20,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
475,2019-04-21,1604.64,1505.5,653.24,1323.76,864.3,496.33,1.60464,1.5055,0.65324,1.32376,0.8643,0.49633
476,2019-04-22,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
477,2019-04-23,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
478,2019-04-24,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
479,2019-04-25,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
480,2019-04-26,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
481,2019-04-27,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
482,2019-04-28,1615.23,1511.49,653.74,1327.79,864.1,495.0,1.61523,1.51149,0.65374,1.32779,0.8641,0.495
483,2019-04-29,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
484,2019-04-30,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
485,2019-05-01,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
486,2019-05-02,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
487,2019-05-03,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
488,2019-05-04,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
489,2019-05-05,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
490,2019-05-06,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
491,2019-05-07,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
492,2019-05-08,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
493,2019-05-09,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
494,2019-05-10,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
495,2019-05-11,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
496,2019-05-12,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
497,2019-05-13,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
498,2019-05-14,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
499,2019-05-15,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
500,2019-05-16,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
501,2019-05-17,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
502,2019-05-18,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
503,2019-05-19,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
504,2019-05-20,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
505,2019-05-21,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
506,2019-05-22,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
507,2019-05-23,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
508,2019-05-24,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
509,2019-05-25,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
510,2019-05-26,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
511,2019-05-27,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
512,2019-05-28,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
513,2019-05-29,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
514,2019-05-30,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
515,2019-05-31,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
516,2019-06-01,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
517,2019-06-02,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
518,2019-06-03,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
519,2019-06-04,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
520,2019-06-05,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
521,2019-06-06,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
522,2019-06-07,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
523,2019-06-08,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
524,2019-06-09,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
525,2019-06-10,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
526,2019-06-11,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
527,2019-06-12,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
528,2019-06-13,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
529,2019-06-14,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
530,2019-06-15,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
531,2019-06-16,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
532,2019-06-17,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
533,2019-06-18,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
534,2019-06-19,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
535,2019-06-20,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
536,2019-06-21,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
537,2019-06-22,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
538,2019-06-23,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
539,2019-06-24,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
540,2019-06-25,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
541,2019-06-26,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
542,2019-06-27,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
543,2019-06-28,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
544,2019-06-29,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
545,2019-06-30,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
546,2019-07-01,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
547,2019-07-02,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
548,2019-07-03,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
549,2019-07-04,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
550,2019-07-05,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
551,2019-07-06,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
552,2019-07-07,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
553,2019-07-08,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
554,2019-07-09,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
555,2019-07-10,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
556,2019-07-11,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
557,2019-07-12,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
558,2019-07-13,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
559,2019-07-14,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
560,2019-07-15,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
561,2019-07-16,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
562,2019-07-17,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
563,2019-07-18,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
564,2019-07-19,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
565,2019-07-20,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
566,2019-07-21,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
567,2019-07-22,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
568,2019-07-23,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
569,2019-07-24,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
570,2019-07-25,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
571,2019-07-26,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
572,2019-07-27,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
573,2019-07-28,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
574,2019-07-29,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
575,2019-07-30,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
576,2019-07-31,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
577,2019-08-01,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
578,2019-08-02,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
579,2019-08-03,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
580,2019-08-04,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
581,2019-08-05,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
582,2019-08-06,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
583,2019-08-07,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
584,2019-08-08,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
585,2019-08-09,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
