"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56"
"554",2021-11-11,-1.97774980332533,11.3347178243744,-2.20515090282767,-20.9521363070346,-8.41311058283448,-1.47745694677773,-4.99909651185066,15.5325984759451,6.58712353869489,1.99670298010543,-41.5401565616072,-5.0463763123666,-8.32395969676264,3.14634959915686,8.21211006748047,6.51210525813813,2.25186309524059,-19.7985109343934,-9.39190165409977,10.8471258028011,-1.51040778917961,1.12200412806902,-5.38538958507822,-5.64290113451628,-24.7795332024514,23.2911587810402,12.8106664628093,4.9872561697103,-29.1361031610011,-6.69845014014385,-3.35287165216393,-19.611096959269,10.8755593953077,38.7351045795755,23.5914587086951,17.685800795895,19.9876497830903,16.553921595504,12.2812172428779,37.3296683657867,37.6871424627417,49.8913804891908,-18.026620184621,-228.72248432382,-23.275990328222,22.5340613576689,41.4073973420742,29.5505089388846,15.2609857307693,-147.569228871036,-13.2986673882176,-5.84360777489387,-10.2370214868759,-5.15259992354513,20.5567812158909,53.4777671012314
"555",2021-11-12,11.8287570974286,-1.87158002925394,-20.7913292480806,-8.34745711611765,-1.22989993663801,-4.4171607442613,16.2057663380853,7.1109654209866,2.32059175653531,-41.3446817757559,-4.97670506299409,-8.05419910216663,3.68680706411483,8.94636800573476,7.03971180411181,2.57891586668384,-19.6269258943361,-9.31308941494087,11.0736400142113,-0.940140915117054,1.91593559865648,-4.78687781973152,-5.28511736222978,-24.594461407049,23.3507799186549,13.1090781153761,5.52458274734841,-28.0953629211464,-6.088682331905,-2.99863527739066,-19.4276385231758,10.9498532037612,38.8968769676546,24.0264243078325,18.3516441648823,20.4477522166216,16.8433149172781,12.420171516306,37.3854159180019,37.8547595587849,50.178491869657,-17.0683865325068,-226.574965352963,-22.8434794980973,22.6606473951224,41.4627713413807,29.7434689565083,15.7496555583086,-145.551913300232,-12.5546476094825,-5.46799084788573,-10.0384884526739,-5.03189349948898,20.7835556127743,53.8095793602903,-8.35885436887001
"556",2021-11-13,-6.28530840020645,-24.2365827635317,-9.32798800259216,-1.6719217479868,-6.33862651007561,13.1980756661659,2.19384060770999,-1.93519942570568,-45.4171301662891,-5.96575295395925,-8.56855956544404,1.88221502029218,5.6542382262236,2.09782070616108,-1.68920512748459,-23.1081489546764,-10.3833401284387,10.6155867304243,-2.86501831033462,-1.6560180933952,-10.3811231577304,-9.92320851837736,-28.2560232219911,22.5722370678312,12.5555316554068,3.69173860300547,-32.7936142775677,-11.7763298439761,-7.56083880998253,-22.9715012695852,10.0129365716512,38.5349214409117,22.5275466357407,15.3357628938264,16.1648778908285,13.1399721907322,9.79642464364163,36.7039963597795,37.4628821223823,49.1792882681452,-21.4228991420266,-246.235757560412,-28.3437664553236,20.3217715202488,40.8047031692866,29.2737874985072,14.032594652936,-154.748913422085,-19.3533826932858,-10.2155856611471,-13.283090930045,-6.20918690671292,20.2396398117118,52.7059979789413,-12.3273788006466,-54.0624936891526
"557",2021-11-14,-21.5135539914453,-7.80607702650177,-1.20925804342894,-6.14600274135552,13.8061842775813,3.63237487681217,0.547179650493264,-42.2146010562312,-4.47607031391304,-8.05508146585808,2.07818378332696,6.3292466087541,3.54965550565812,0.79745106413436,-20.3840503811841,-8.81646217433894,11.0542040598846,-2.64059709474435,-0.91364409693637,-8.73086537392275,-7.22412151173569,-25.4046351939801,23.6818381834116,13.1044899368641,3.91948088441791,-31.8042674314245,-10.0917131208209,-4.90893328552124,-20.2248096476005,11.3146814340595,38.8581103883224,22.7248191659305,15.9789571139602,17.4384821456381,15.2902280534139,11.8205653352823,37.6281340166668,37.8025578487842,49.3178579205071,-20.4827169415639,-240.387807162897,-25.1536881872443,22.1179647740835,41.6768767530334,29.6701216617432,14.2823806182739,-152.739355617246,-17.3231796417969,-7.46505704793366,-10.7894355654762,-4.67667079700401,20.6968968115811,52.8764365696478,-11.4312833160805,-51.6916885993209,-32.6464598641884
"558",2021-11-15,-0.920538798183627,2.45875793420549,-5.0238522828984,14.257024470067,5.2422105923791,4.40566905592191,-31.4550094903772,2.22048936193698,-4.10133475658905,3.15746875459778,6.85831107137017,5.19479018099742,4.67665195751535,-11.2531200172412,-1.81707126905248,14.3395142807164,-1.46344634285601,-0.301765180743756,-6.83816772793331,-2.99847063207714,-15.8689696800845,28.6080709481476,17.1040966885464,5.06400274763733,-30.9506549511676,-8.13689258508914,-0.742556625346333,-11.060077952465,17.0591645690901,41.1583667267407,23.6793457021348,16.5576170796923,18.933188913426,18.6801412256233,18.5592966237851,41.6822032120317,40.1636489688277,49.9660473183212,-19.6037251226514,-233.93668774121,-20.1073941748934,28.0846106522526,45.4808507425272,32.3636717062773,15.4158397562447,-150.792782302802,-15.0557661325863,-3.09954101957313,-2.50975547213882,1.96148430631332,23.6930944679798,53.5809031868701,-10.4663430199915,-48.7418247134019,-27.2536140176782,-78.2288402628376
"559",2021-11-16,2.98169957516421,-4.70824249956505,14.2210978473932,5.43786758573913,4.68592483693121,-31.5268513813356,2.61002959483635,-3.38643682214017,3.58964490741115,6.93930390897309,5.49965416008776,5.06997063647349,-11.1551647178512,-1.25769407668072,15.0556450160897,-0.863966885688762,-0.0860807071139754,-6.37220416352737,-2.45107724508641,-15.6028712208179,29.1071506038251,18.4221645560791,5.76105284815968,-30.502348462127,-7.54192382925271,-0.0880250731924942,-10.6489455144945,17.762037389088,41.8236726126253,24.3482835907269,16.9488814986217,19.4712737080561,19.3041659857917,18.9743745944216,42.2621880682913,40.9272229031823,50.4751970436134,-18.8924245620675,-230.397015971036,-19.0450973064665,28.5507024502261,46.102560621674,33.3243109526912,16.395008178318,-148.987600454943,-13.6926583325462,-2.06754576577311,-1.35760131260176,3.54650103478987,25.1283760928762,54.6242023887949,-9.18955000300543,-46.8283888231799,-25.4638610838154,-75.9942763291512,-8.85820219910044
"560",2021-11-17,-6.32168019266018,10.6327531080668,6.96764093219765,5.87665542154147,-36.0408905608778,1.34947428238103,-2.93582231482085,1.9738438958476,2.93904604659226,6.92443942576343,6.14721584511365,-15.1111655394448,-2.7109237290605,15.3025521032932,-2.68994508638199,-4.50336357876198,-4.88520140964007,-1.40545347028353,-19.8632775612697,27.990439766662,18.1890322211558,3.9290226977204,-36.4115780050087,-6.1563515332481,0.819528562487103,-14.8660114176294,16.3521155083744,41.8253457115857,22.7769667593694,13.0934056639345,20.4208152261917,19.9442587650133,15.7848077741915,41.1923700114179,40.8446620961477,49.3810007193483,-24.5471564208355,-227.43177073956,-18.2356058377737,25.6489834092961,45.0296957581205,33.1365672241133,14.4377422310634,-161.112590965137,-12.8115456769595,-1.48875831305654,-5.83560586273455,1.18643597923522,24.5171239583677,52.8748686116139,-14.8651402044355,-46.0728897385558,-25.3248552814965,-83.9796545271891,-11.6630294056091,-13.5436646676732
"561",2021-11-18,15.2672673732917,5.91202555704844,4.65466582263697,-31.3939800839709,2.52268316364433,-3.49236477210654,4.66444041269708,7.96267218566417,5.87270440960565,4.93386203615353,-11.1885727588578,-1.49084528789905,14.8493428267567,0.121796242996773,0.894945969714348,-6.06548695765732,-2.71095200512117,-15.7884038632906,28.8448536443136,17.8225718005251,6.55319977089427,-29.3785673372583,-7.34601520614756,-0.451983836645532,-10.9701550382886,17.3435220384148,41.5204510558919,24.881296325995,17.5655209931346,19.5326656101389,18.9222119815779,18.6344889259826,41.8886127168655,40.5378306110677,50.7571284984902,-18.1502217377726,-230.988653899463,-19.7387992959014,28.1591241441978,45.6798203733582,32.7933401463828,16.7584364984252,-147.726576456516,-14.0305591742644,-2.77368164432229,-2.32266367497311,2.38787677657467,24.2206369122862,54.5242231222247,-9.07730820920956,-47.5419407160794,-26.7711033858086,-77.884815101668,-10.3064481271112,-13.9845403595011,-17.9158307386778
"562",2021-11-19,1.17112513355127,2.18362512250547,-32.1274249074258,2.73963625999997,-5.29599318261419,-0.194651688463688,1.06869451446997,1.13681142982031,2.47347415648499,-11.8095111991818,-1.26818855641177,13.3693274445083,-4.95237669679963,-6.5112110040146,-11.3942359119315,-5.36554469910148,-16.4353314146683,28.9987151561349,15.5736216964621,1.82095839024518,-39.0248295870686,-12.7312818434133,-3.0446652340814,-11.5904591327869,17.5196718311892,40.5093259542827,21.0892654375461,11.4333601756246,15.5016339557702,16.8323960141819,18.1794460888895,42.0106559363534,39.5123571467487,48.2791260457603,-26.9193273754565,-250.551413612756,-22.8210115098723,27.757145924827,45.7922355969483,31.6372469322881,12.5825732939333,-166.071572127798,-20.7550940201123,-5.41570683031875,-2.67338032304893,2.77878549734899,23.1391076508728,51.7657099513798,-16.6826144311154,-54.4917226307599,-29.7279730597108,-78.4963400697662,-9.86855122092393,-15.6082829791741,-23.3000632334573,-17.4964253442832
"563",2021-11-20,1.59915297965541,-33.0059640653381,2.2259092320265,-5.58971667932389,-0.274317899234919,0.932077598658274,0.683725028130761,1.85870837907769,-12.5957432028667,-1.84513122996957,13.0912250868156,-5.07860209835086,-6.69601100198794,-11.9400829972542,-6.06419821809623,-17.2983783259155,28.5649490656914,15.4049626675855,1.66313112550363,-39.3150485256142,-13.3193259334179,-3.76152280266162,-12.4597806085046,16.9820383750073,40.2688472899811,20.9306767185068,11.2173935710999,15.0342255297149,16.2268018409449,17.5112948153298,41.6091149714109,39.2429577463847,48.1545163430476,-27.2731589174342,-252.217790150157,-23.7551037331486,27.1402210431583,45.3950262965347,31.3048438654387,12.3372588355745,-166.905892967695,-21.3711437672099,-6.25143053178194,-3.68197297855795,1.93149225847505,22.6501827615652,51.6209806039282,-17.2092536522401,-55.6315167627934,-30.912708151176,-80.3129900843493,-10.8675885785719,-16.3879093250891,-23.8819389376707,-18.0659439235221,-21.9650585791097
"564",2021-11-21,-34.6650041557958,1.3913009851851,-5.75632624562843,-0.354860848891336,0.693681214554221,0.397114903553414,1.20985618391099,-13.9845030761166,-2.7003693595817,12.963484372713,-5.15253135895261,-6.943120587289,-12.2539781954456,-6.75545785705684,-18.7289311819571,27.9748863111729,15.0459527154223,1.60367235208062,-39.6251815142271,-13.6278677575795,-4.42806644194311,-13.8159145111001,16.3075891001089,40.1937993898218,20.8906313436757,11.0276898878401,14.8097702632069,15.6964586357918,16.5277833539719,41.1426048279962,39.173022400195,48.1333118519506,-27.5337877325278,-253.777208257081,-24.5270956277016,26.2813302153287,44.9660497894111,31.2329495154123,12.3098874229411,-167.428849369308,-21.8968598459684,-6.90443830153864,-5.5754662914715,0.471712887499365,22.0052766318015,51.0855927431945,-18.1641677731095,-56.90145327267,-32.4780674786486,-83.5797724349162,-12.5013729918703,-17.3438487044413,-24.7768712691938,-19.0161568406571,-22.9496194079214,-16.3690178962684
"565",2021-11-22,10.841901705716,-0.407469860198443,1.14997552142116,1.40615219734836,2.62391677882421,6.58296683868014,-0.820830692866142,7.15144921188203,17.390537201998,-3.53112590531759,-6.13303556953925,-9.70674098550716,-0.920412632936037,-5.01200446774731,34.8905421237107,20.780890230232,3.16237321000273,-38.5119024125701,-11.0115210910938,1.30778299570543,-0.661301357590899,24.3510919886666,43.2698951720961,22.1769239706558,11.7723689443141,16.7996721577129,20.3495045616615,26.1793450668287,46.8046654988222,42.3188351448244,48.9982144384662,-26.4160464444885,-244.303600828801,-17.6207026298401,34.8087830606379,50.2654049155514,34.808772033969,13.8083843987733,-164.980045402825,-18.5904179282813,-0.946936167532342,6.84330456177959,10.3174252751231,26.4637094446943,52.5445155497919,-16.3066400604642,-52.2454981449576,-24.4626949789052,-61.9730631801927,-1.36067208210952,-10.6056101016601,-21.7364012948464,-17.1019914581201,-19.2625432104313,-9.29852120379135,-34.9737355597086
"566",2021-11-23,-3.87195761620241,-0.157445948816026,1.55518927288532,2.8020897823352,5.62686147673152,-4.20362804876853,2.3337184276807,14.5655418514517,-4.87960111312408,-5.95881242576883,-9.49302832230844,-1.93813845810811,-8.50582841442776,31.5378115239086,17.7689018359023,1.92043341426153,-38.2666152239774,-10.7821791452372,0.327294876894785,-3.98226722642354,20.4851406147465,41.3642285839304,21.1942742771624,11.9399657540236,16.9813339151051,19.5700528220537,23.7643137912395,44.1066892373556,40.3984107130349,48.3642607980761,-26.159709353385,-241.938774430396,-18.7542966284764,32.693931516325,47.76191708301,32.6575431779089,12.7538395479829,-164.408940804604,-17.7619563581537,-1.90494517021564,4.23538584946693,6.33039066418491,24.385196065552,52.2997654818342,-15.7750861562895,-51.5383450171961,-25.3113486326698,-66.4690285159741,-5.83424396392258,-13.7039622524339,-22.7929139108881,-16.5529677784197,-18.6954283877007,-10.0288629458414,-38.6884709095474,2.91676642698137
"567",2021-11-24,0.42107519746827,1.55408849586541,2.64188064833112,5.74387897811907,-3.23981588148709,3.59011627522057,15.7361682713228,-4.2936619657579,-5.97573736126955,-9.68801717883171,-1.8264556084224,-7.52424780100137,32.4025779198683,18.7353967868625,2.44994378081914,-38.3091469679177,-10.9941020118316,0.422165441045884,-3.06255575417602,21.4711618380528,42.1407724615859,21.6050182881228,11.899914497662,16.8115865651233,19.6350898463161,24.4233661070917,44.7870031084543,41.1742546874507,48.6238198058818,-26.2355784325324,-244.096721453668,-18.6752092085247,33.2624286731689,48.3858915942926,33.5190361194028,13.1763404963127,-164.606529089288,-18.5211084586182,-1.85155837606407,4.82229046974639,7.20065715281207,25.1532536342035,52.2164655053075,-16.0573064644717,-52.1191752079657,-25.4534846787303,-65.4787410255647,-4.87231821798218,-12.5718046937231,-22.4809730694864,-16.8531335354589,-19.1652961844051,-10.1685143709838,-37.8882278501024,3.77970581071721,-7.15212367206231
"568",2021-11-25,0.837095570841132,2.65456542576465,6.41334802103764,-2.60220900195899,4.50925603975015,16.2035479366127,-4.68557144785724,-6.57545066645698,-9.51424130644399,-0.949844880655917,-6.66346289284295,33.1776180018921,18.3314307023317,2.26374509322775,-38.868512231183,-10.6576007237885,1.42863307788761,-2.05045670449744,22.5218560226983,42.6823540168951,21.5991870651974,11.6850365397184,17.1836593820309,20.5671765258309,25.3016014535623,45.6304692441629,41.8355800143066,48.7135017932174,-26.341991771773,-245.037120457467,-17.1227638424833,34.1571394507051,49.271405742586,34.3904396025321,13.4846876167086,-164.409675271293,-18.6527304358222,-0.368876098467553,5.59143610102912,8.24782042049988,25.7180896028762,51.5509835691376,-16.4557067741388,-51.606873986317,-24.1723518073496,-63.8575239742655,-3.50049457237497,-11.5214007282037,-22.4264768925004,-17.0740018908142,-18.5970546417659,-8.88448585027539,-36.3023840767548,5.20986027971832,-5.962561874251,-55.5733978229376
"569",2021-11-26,2.48703699928457,5.99117714836865,-3.5644682077313,3.84956256159001,15.9577713002657,-4.68531504185324,-6.62741449346232,-9.68592403960578,-1.38841064938924,-7.64030231563254,32.73131651455,19.197192346282,2.28252577391882,-38.9131626733236,-10.8141610906602,1.01676724252216,-2.9626945752252,22.0220467601316,42.5383998400382,21.6290450074832,11.6712496829498,17.0791125647781,20.2484215917143,24.6501305500238,45.292041880279,41.7016405340729,48.7426583870929,-26.3408938850807,-242.38264961287,-17.5734513528171,33.5971513279652,48.9670484514721,34.2529649635126,13.5500215300313,-164.363965171417,-17.7219123851428,-0.738601176026113,5.76914527833147,8.69557066499676,26.3383006735593,52.7326502604538,-15.4289629415938,-50.5396531949864,-23.5778105918398,-63.5200442265759,-2.97692956384029,-10.571739168696,-21.1234785143142,-16.0250134209324,-17.7459486980128,-8.34727509049443,-35.997612975272,5.70620054686146,-5.04272374196313,-53.8937934208653,-34.8417086630843
"570",2021-11-27,4.78279595843943,-3.82107434044281,3.38186413215083,15.4260802102861,-5.23222515912121,-7.37943187555087,-11.229986177856,-2.87630472681537,-8.14501928479021,32.2454273673388,18.3189022937854,1.55936129613986,-40.156257384454,-12.5659998667432,-0.615784422302538,-3.67222820206542,21.2757626515599,41.9098754093229,20.8791572106423,10.7137263845765,15.6248214560512,18.788326708333,23.9656047455341,44.6406646416798,40.9304605565559,48.1415081526179,-27.948962402552,-249.633051839904,-19.938994709634,32.8488285879701,48.2407842969113,33.233372132748,12.3501293414077,-168.226711579926,-20.4402924542291,-2.94762439310443,4.27612601218979,6.97066684834956,24.8615036404896,51.6912304736227,-17.5779832914746,-54.2491078831285,-26.7484776160429,-66.4508352408993,-5.14830801056815,-13.0270782270362,-23.5889968382162,-18.3968626329643,-20.8461257609208,-11.3179725876247,-38.7169054346083,3.51183077663719,-7.60106136775645,-57.3410889256293,-37.8438485626408,-33.3377525088227
"571",2021-11-28,-5.85219377849827,2.20282706659523,15.13282509582,-5.35777165379544,-7.97861810139225,-12.5356893197946,-4.98322178073987,-10.2773783342397,31.4059104779609,17.9016680128499,1.42079673295715,-40.9632336056791,-13.9047688356094,-2.69072479185225,-5.73227823329559,20.2856653776044,41.6831225244944,20.7509246132222,10.1838529631703,14.6083363826663,17.1020171329895,22.443145448039,43.9341825664956,40.6871499033338,48.0464807226969,-28.7308152189139,-254.444404986571,-22.4464376911241,31.4940471942284,47.5707352827716,32.9440678797787,12.1710802269158,-169.912798101979,-22.1169675439241,-5.11438936878348,2.34347045126889,5.73809940113007,24.4802892069038,51.5124722161321,-18.3891857157018,-56.2269003894998,-29.444315620665,-69.8362413791251,-6.55989231257583,-13.62319120658,-23.9669507571925,-19.2337402885995,-22.4137689416855,-13.7011614237133,-41.558807875331,2.19967083672292,-8.19000547978892,-57.8532435421485,-38.8414163723446,-35.0874162534174,-23.0435486647379
